Soil_color,Nitrogen,Phosphorus,Potassium,pH,Temperature,Crop,Fertilizer
Black,130,75,55,7,20,Maize,MOP
Black,135,75,55,7,20,Maize,MOP
Black,140,75,55,7,20,Maize,MOP
Black,145,75,55,7,20,Maize,MOP
Black,150,75,55,7,20,Maize,MOP
Black,120,80,60,7.5,25,Maize,MOP
Black,125,80,60,7.5,25,Maize,MOP
Black,130,80,60,7.5,25,Maize,MOP
Black,135,80,60,7.5,25,Maize,MOP
Black,140,80,60,7.5,25,Maize,MOP
Black,145,80,60,7.5,25,Maize,MOP
Black,150,80,60,7.5,25,Maize,MOP
Black,120,60,45,5.5,30,Maize,SSP
Black,125,60,45,5.5,30,Maize,SSP
Black,130,60,45,5.5,30,Maize,SSP
Black,135,60,45,5.5,30,Maize,SSP
Black,140,60,45,5.5,30,Maize,SSP
Black,145,60,45,5.5,30,Maize,SSP
Black,150,60,45,5.5,30,Maize,SSP
Black,120,65,50,6,20,Maize,SSP
Black,125,65,50,6,20,Maize,SSP
Black,130,65,50,6,20,Maize,SSP
Black,135,65,50,6,20,Maize,SSP
Black,140,65,50,6,20,Maize,SSP
Black,145,65,50,6,20,Maize,SSP
Black,150,65,50,6,20,Maize,SSP
Black,120,70,55,6.5,25,Maize,SSP
Black,125,70,55,6.5,25,Maize,SSP
Black,130,70,55,6.5,25,Maize,SSP
Black,135,70,55,6.5,25,Maize,SSP
Black,140,70,55,6.5,25,Maize,SSP
Black,145,70,55,6.5,25,Maize,SSP
Black,150,70,55,6.5,25,Maize,SSP
Black,120,75,60,7,30,Maize,SSP
Black,125,75,60,7,30,Maize,SSP
Black,130,75,60,7,30,Maize,SSP
Black,135,75,60,7,30,Maize,SSP
Black,140,75,60,7,30,Maize,SSP
Black,145,75,60,7,30,Maize,SSP
Black,150,75,60,7,30,Maize,SSP
Black,120,80,40,7.5,20,Maize,SSP
Black,125,80,40,7.5,20,Maize,SSP
Black,130,80,40,7.5,20,Maize,SSP
Black,135,80,40,7.5,20,Maize,SSP
Black,140,80,40,7.5,20,Maize,SSP
Black,145,80,40,7.5,20,Maize,SSP
Black,150,80,40,7.5,20,Maize,SSP
Black,120,60,50,5.5,25,Maize,Urea
Black,125,60,50,5.5,25,Maize,Urea
Black,130,60,50,5.5,25,Maize,Urea
Black,135,60,50,5.5,25,Maize,Urea
Black,140,60,50,5.5,25,Maize,Urea
Black,145,60,50,5.5,25,Maize,Urea
Black,150,60,50,5.5,25,Maize,Urea
Black,120,65,55,6,30,Maize,Urea
Black,125,65,55,6,30,Maize,Urea
Black,130,65,55,6,30,Maize,Urea
Black,135,65,55,6,30,Maize,Urea
Black,140,65,55,6,30,Maize,Urea
Black,145,65,55,6,30,Maize,Urea
Black,150,65,55,6,30,Maize,Urea
Black,120,70,60,6.5,20,Maize,Urea
Black,125,70,60,6.5,20,Maize,Urea
Black,130,70,60,6.5,20,Maize,Urea
Black,135,70,60,6.5,20,Maize,Urea
Black,140,70,60,6.5,20,Maize,Urea
Black,145,70,60,6.5,20,Maize,Urea
Black,150,70,60,6.5,20,Maize,Urea
Black,120,75,40,7,25,Maize,Urea
Black,125,75,40,7,25,Maize,Urea
Black,130,75,40,7,25,Maize,Urea
Black,135,75,40,7,25,Maize,Urea
Black,140,75,40,7,25,Maize,Urea
Black,145,75,40,7,25,Maize,Urea
Black,150,75,40,7,25,Maize,Urea
Black,120,80,45,7.5,30,Maize,Urea
Black,125,80,45,7.5,30,Maize,Urea
Black,130,80,45,7.5,30,Maize,Urea
Black,135,80,45,7.5,30,Maize,Urea
Black,140,80,45,7.5,30,Maize,Urea
Black,145,80,45,7.5,30,Maize,Urea
Black,150,80,45,7.5,30,Maize,Urea
Black,120,60,55,5.5,20,Maize,MOP
Black,125,60,55,5.5,20,Maize,MOP
Black,130,60,55,5.5,20,Maize,MOP
Black,135,60,55,5.5,20,Maize,MOP
Black,140,60,55,5.5,20,Maize,MOP
Black,145,60,55,5.5,20,Maize,MOP
Black,150,60,55,5.5,20,Maize,MOP
Black,120,65,60,6,25,Maize,MOP
Black,125,65,60,6,25,Maize,MOP
Black,130,65,60,6,25,Maize,MOP
Black,135,65,60,6,25,Maize,MOP
Black,140,65,60,6,25,Maize,MOP
Black,145,65,60,6,25,Maize,MOP
Black,150,65,60,6,25,Maize,MOP
Black,120,70,40,6.5,30,Maize,MOP
Black,125,70,40,6.5,30,Maize,MOP
Black,130,70,40,6.5,30,Maize,MOP
Black,135,70,40,6.5,30,Maize,MOP
Black,140,70,40,6.5,30,Maize,MOP
Black,145,70,40,6.5,30,Maize,MOP
Black,150,70,40,6.5,30,Maize,MOP
Black,120,75,45,7,20,Maize,MOP
Black,125,75,45,7,20,Maize,MOP
Black,130,75,45,7,20,Maize,MOP
Black,135,75,45,7,20,Maize,MOP
Black,140,75,45,7,20,Maize,MOP
Black,145,75,45,7,20,Maize,MOP
Black,150,75,45,7,20,Maize,MOP
Black,120,80,50,7.5,25,Maize,MOP
Black,125,80,50,7.5,25,Maize,MOP
Black,130,80,50,7.5,25,Maize,MOP
Black,135,80,50,7.5,25,Maize,MOP
Black,140,80,50,7.5,25,Maize,MOP
Black,145,80,50,7.5,25,Maize,MOP
Black,150,80,50,7.5,25,Maize,MOP
Black,120,60,60,5.5,30,Maize,SSP
Black,125,60,60,5.5,30,Maize,SSP
Black,130,60,60,5.5,30,Maize,SSP
Black,135,60,60,5.5,30,Maize,SSP
Black,140,60,60,5.5,30,Maize,SSP
Black,145,60,60,5.5,30,Maize,SSP
Black,150,60,60,5.5,30,Maize,SSP
Black,120,65,40,6,20,Maize,SSP
Black,125,65,40,6,20,Maize,SSP
Black,130,65,40,6,20,Maize,SSP
Black,135,65,40,6,20,Maize,SSP
Black,140,65,40,6,20,Maize,SSP
Black,145,65,40,6,20,Maize,SSP
Black,150,65,40,6,20,Maize,SSP
Black,120,70,45,6.5,25,Maize,SSP
Black,125,70,45,6.5,25,Maize,SSP
Black,130,70,45,6.5,25,Maize,SSP
Black,135,70,45,6.5,25,Maize,SSP
Black,140,70,45,6.5,25,Maize,SSP
Black,145,70,45,6.5,25,Maize,SSP
Black,150,70,45,6.5,25,Maize,SSP
Black,120,75,50,7,30,Maize,SSP
Black,125,75,50,7,30,Maize,SSP
Black,130,75,50,7,30,Maize,SSP
Black,135,75,50,7,30,Maize,SSP
Black,140,75,50,7,30,Maize,SSP
Black,145,75,50,7,30,Maize,SSP
Black,150,75,50,7,30,Maize,SSP
Black,120,80,55,7.5,20,Maize,SSP
Black,125,80,30,7.5,20,Maize,SSP
Black,130,80,30,7.5,20,Maize,SSP
Black,135,80,30,7.5,20,Maize,SSP
Black,140,80,40,7.5,20,Maize,SSP
Black,145,80,40,7.5,20,Maize,SSP
Black,150,80,40,7.5,20,Maize,SSP
Black,100,40,45,6.5,25,Wheat,Urea
Black,105,40,45,6.5,25,Wheat,Urea
Black,110,40,45,6.5,25,Wheat,Urea
Black,115,40,45,6.5,25,Wheat,Urea
Black,120,40,45,6.5,25,Wheat,Urea
Black,100,45,50,7,15,Wheat,Urea
Black,105,45,50,7,15,Wheat,Urea
Black,110,45,50,7,15,Wheat,Urea
Black,115,45,50,7,15,Wheat,Urea
Black,120,45,50,7,15,Wheat,Urea
Black,100,50,55,7.5,20,Wheat,Urea
Black,105,50,55,7.5,20,Wheat,Urea
Black,110,50,55,7.5,20,Wheat,Urea
Black,115,50,55,7.5,20,Wheat,Urea
Black,120,50,55,7.5,20,Wheat,Urea
Black,100,55,60,6,25,Wheat,Urea
Black,105,55,60,6,25,Wheat,Urea
Black,110,55,60,6,25,Wheat,Urea
Black,115,55,60,6,25,Wheat,Urea
Black,120,55,60,6,25,Wheat,Urea
Black,100,60,40,6.5,15,Wheat,Urea
Black,105,60,40,6.5,15,Wheat,Urea
Black,110,60,40,6.5,15,Wheat,Urea
Black,115,60,40,6.5,15,Wheat,Urea
Black,120,60,40,6.5,15,Wheat,Urea
Black,100,40,55,7.5,25,Wheat,Urea
Black,105,40,55,7.5,25,Wheat,Urea
Black,110,40,55,7.5,25,Wheat,Urea
Black,115,40,55,7.5,25,Wheat,Urea
Black,120,40,55,7.5,25,Wheat,Urea
Black,100,45,60,6,15,Wheat,Urea
Black,105,45,60,6,15,Wheat,Urea
Black,110,45,60,6,15,Wheat,Urea
Black,115,45,60,6,15,Wheat,Urea
Black,120,45,60,6,15,Wheat,Urea
Black,100,50,40,6.5,20,Wheat,Urea
Black,105,50,40,6.5,20,Wheat,Urea
Black,110,50,40,6.5,20,Wheat,Urea
Black,115,50,40,6.5,20,Wheat,Urea
Black,120,50,40,6.5,20,Wheat,Urea
Black,100,55,45,7,25,Wheat,Urea
Black,105,55,45,7,25,Wheat,Urea
Black,110,55,45,7,25,Wheat,Urea
Black,115,55,45,7,25,Wheat,Urea
Black,120,55,45,7,25,Wheat,Urea
Black,100,60,50,7.5,15,Wheat,Urea
Black,105,60,50,7.5,15,Wheat,Urea
Black,110,60,50,7.5,15,Wheat,Urea
Black,115,60,50,7.5,15,Wheat,Urea
Black,120,60,50,7.5,15,Wheat,Urea
Red,60,40,45,6.5,30,Jowar,Urea
Red,65,40,45,6.5,30,Jowar,Urea
Red,70,40,45,6.5,30,Jowar,Urea
Red,75,40,45,6.5,30,Jowar,Urea
Red,80,40,45,6.5,30,Jowar,Urea
Red,60,45,50,7,25,Jowar,Urea
Red,65,45,50,7,25,Jowar,Urea
Red,70,45,50,7,25,Jowar,Urea
Red,75,45,50,7,25,Jowar,Urea
Red,80,45,50,7,25,Jowar,Urea
Red,60,50,55,7.5,30,Jowar,Urea
Red,65,50,55,7.5,30,Jowar,Urea
Red,70,50,55,7.5,30,Jowar,Urea
Red,75,50,55,7.5,30,Jowar,Urea
Red,80,50,55,7.5,30,Jowar,Urea
Red,60,55,60,6,25,Jowar,Urea
Red,65,55,60,6,25,Jowar,Urea
Red,70,55,60,6,25,Jowar,Urea
Red,75,55,60,6,25,Jowar,Urea
Red,80,55,60,6,25,Jowar,Urea
Red,60,60,40,6.5,30,Jowar,Urea
Red,65,60,40,6.5,30,Jowar,Urea
Red,70,60,40,6.5,30,Jowar,Urea
Red,75,60,40,6.5,30,Jowar,Urea
Red,80,60,40,6.5,30,Jowar,Urea
Red,60,40,50,7,25,Jowar,SSP
Red,65,40,50,7,25,Jowar,SSP
Red,70,40,50,7,25,Jowar,SSP
Red,75,40,50,7,25,Jowar,SSP
Red,80,40,50,7,25,Jowar,SSP
Red,60,45,55,7.5,30,Jowar,SSP
Red,65,45,55,7.5,30,Jowar,SSP
Red,70,45,55,7.5,30,Jowar,SSP
Red,75,45,55,7.5,30,Jowar,SSP
Red,80,45,55,7.5,30,Jowar,SSP
Red,60,50,60,6,25,Jowar,SSP
Red,65,50,60,6,25,Jowar,SSP
Red,70,50,60,6,25,Jowar,SSP
Red,75,50,60,6,25,Jowar,SSP
Red,80,50,60,6,25,Jowar,SSP
Red,60,55,40,6.5,30,Jowar,SSP
Red,65,55,40,6.5,30,Jowar,SSP
Red,70,55,40,6.5,30,Jowar,SSP
Red,75,55,40,6.5,30,Jowar,SSP
Red,80,55,40,6.5,30,Jowar,SSP
Red,60,60,45,7,25,Jowar,SSP
Red,65,60,45,7,25,Jowar,SSP
Red,70,60,45,7,25,Jowar,SSP
Red,75,60,45,7,25,Jowar,SSP
Red,80,60,45,7,25,Jowar,SSP
Red,60,40,60,6,25,Jowar,Urea
Red,65,40,60,6,25,Jowar,Urea
Red,70,40,60,6,25,Jowar,Urea
Red,75,40,60,6,25,Jowar,Urea
Red,80,40,60,6,25,Jowar,Urea
Red,60,45,40,6.5,30,Jowar,Urea
Red,65,45,40,6.5,30,Jowar,Urea
Red,70,45,40,6.5,30,Jowar,Urea
Red,75,45,40,6.5,30,Jowar,Urea
Red,80,45,40,6.5,30,Jowar,Urea
Red,60,50,45,7,25,Jowar,Urea
Red,65,50,45,7,25,Jowar,Urea
Red,70,50,45,7,25,Jowar,Urea
Red,75,50,45,7,25,Jowar,Urea
Red,80,50,45,7,25,Jowar,Urea
Red,60,55,50,7.5,30,Jowar,Urea
Red,65,55,50,7.5,30,Jowar,Urea
Red,70,55,50,7.5,30,Jowar,Urea
Red,75,55,50,7.5,30,Jowar,Urea
Red,80,55,50,7.5,30,Jowar,Urea
Red,60,60,45,6,25,Jowar,Urea
Red,65,60,45,6,25,Jowar,Urea
Red,70,60,45,6,25,Jowar,Urea
Red,75,60,45,6,25,Jowar,Urea
Red,80,60,45,6,25,Jowar,Urea
Light Brown,20,40,20,6,25,Groundnut,Chilated Micronutrient
Light Brown,25,40,20,6,25,Groundnut,Chilated Micronutrient
Light Brown,30,40,20,6,25,Groundnut,Chilated Micronutrient
Light Brown,20,45,25,6.5,30,Groundnut,Chilated Micronutrient
Light Brown,25,45,25,6.5,30,Groundnut,Chilated Micronutrient
Light Brown,30,45,25,6.5,30,Groundnut,Chilated Micronutrient
Light Brown,20,50,30,7,25,Groundnut,Chilated Micronutrient
Light Brown,25,50,30,7,25,Groundnut,Chilated Micronutrient
Light Brown,30,50,30,7,25,Groundnut,Chilated Micronutrient
Light Brown,20,40,25,6,30,Groundnut,SSP
Light Brown,25,40,25,6,30,Groundnut,SSP
Light Brown,30,40,25,6,30,Groundnut,SSP
Light Brown,20,45,30,6.5,25,Groundnut,SSP
Light Brown,25,45,30,6.5,25,Groundnut,SSP
Light Brown,30,45,30,6.5,25,Groundnut,SSP
Light Brown,20,50,20,7,30,Groundnut,SSP
Light Brown,25,50,20,7,30,Groundnut,SSP
Light Brown,30,50,20,7,30,Groundnut,SSP
Light Brown,20,40,30,6,25,Groundnut,Chilated Micronutrient
Light Brown,25,40,30,6,25,Groundnut,Chilated Micronutrient
Light Brown,30,40,30,6,25,Groundnut,Chilated Micronutrient
Light Brown,20,45,20,6.5,30,Groundnut,Chilated Micronutrient
Light Brown,25,45,20,6.5,30,Groundnut,Chilated Micronutrient
Light Brown,30,45,20,6.5,30,Groundnut,Chilated Micronutrient
Light Brown,20,50,25,7,25,Groundnut,Chilated Micronutrient
Light Brown,25,50,25,7,25,Groundnut,Chilated Micronutrient
Light Brown,30,50,25,7,25,Groundnut,Chilated Micronutrient
Black,25,20,40,5.5,20,Turmeric,Urea
Black,30,20,40,5.5,20,Turmeric,Urea
Black,20,20,40,5.5,20,Turmeric,Urea
Black,30,25,45,6,25,Turmeric,Urea
Black,20,25,45,6,25,Turmeric,Urea
Black,25,25,45,6,25,Turmeric,Urea
Black,20,30,50,6.5,30,Turmeric,Urea
Black,25,30,50,6.5,30,Turmeric,Urea
Black,30,30,50,6.5,30,Turmeric,Urea
Black,25,20,45,5.5,20,Turmeric,Ferrous Sulphate
Black,30,20,45,5.5,20,Turmeric,Ferrous Sulphate
Black,20,20,45,5.5,20,Turmeric,Ferrous Sulphate
Black,30,25,50,6,25,Turmeric,Ferrous Sulphate
Black,20,25,50,6,25,Turmeric,Ferrous Sulphate
Black,25,25,50,6,25,Turmeric,Ferrous Sulphate
Black,20,30,40,6.5,30,Turmeric,Ferrous Sulphate
Black,25,30,40,6.5,30,Turmeric,Ferrous Sulphate
Black,30,30,40,6.5,30,Turmeric,Ferrous Sulphate
Black,25,20,50,5.5,20,Turmeric,White Potash
Black,30,20,50,5.5,20,Turmeric,White Potash
Black,20,20,50,5.5,20,Turmeric,White Potash
Black,25,20,40,5.5,20,Turmeric,White Potash
Black,30,25,40,6,25,Turmeric,White Potash
Black,20,25,40,6,25,Turmeric,White Potash
Black,25,25,40,6,25,Turmeric,White Potash
Black,20,30,45,6.5,30,Turmeric,White Potash
Black,25,30,45,6.5,30,Turmeric,White Potash
Black,30,30,45,6.5,30,Turmeric,White Potash
Black,100,20,45,6,25,Cotton,Magnesium Sulphate
Black,105,20,45,6,25,Cotton,Magnesium Sulphate
Black,110,20,45,6,25,Cotton,Magnesium Sulphate
Black,115,20,45,6,25,Cotton,Magnesium Sulphate
Black,120,20,45,6,25,Cotton,Magnesium Sulphate
Black,100,25,50,6.5,30,Cotton,Magnesium Sulphate
Black,105,25,50,6.5,30,Cotton,Magnesium Sulphate
Black,110,25,50,6.5,30,Cotton,Magnesium Sulphate
Black,115,25,50,6.5,30,Cotton,Magnesium Sulphate
Black,120,25,50,6.5,30,Cotton,Magnesium Sulphate
Black,100,30,55,7,35,Cotton,Magnesium Sulphate
Black,105,30,55,7,35,Cotton,Magnesium Sulphate
Black,110,30,55,7,35,Cotton,Magnesium Sulphate
Black,115,30,55,7,35,Cotton,Magnesium Sulphate
Black,120,30,55,7,35,Cotton,Magnesium Sulphate
Black,100,20,55,7,25,Cotton,DAP
Black,105,20,55,7,25,Cotton,DAP
Black,110,20,55,7,25,Cotton,DAP
Black,115,20,55,7,25,Cotton,DAP
Black,120,20,55,7,25,Cotton,DAP
Black,100,25,45,7.5,30,Cotton,DAP
Black,105,25,45,7.5,30,Cotton,DAP
Black,110,25,45,7.5,30,Cotton,DAP
Black,115,25,45,7.5,30,Cotton,DAP
Black,120,25,45,7.5,30,Cotton,DAP
Black,100,30,50,6,35,Cotton,DAP
Black,105,30,50,6,35,Cotton,DAP
Black,110,30,50,6,35,Cotton,DAP
Black,115,30,50,6,35,Cotton,DAP
Black,120,30,50,6,35,Cotton,DAP
Reddish Brown,30,40,20,6,25,Tur,Urea
Reddish Brown,35,40,20,6,25,Tur,Urea
Reddish Brown,40,40,20,6,25,Tur,Urea
Reddish Brown,30,45,25,6.5,30,Tur,Urea
Reddish Brown,35,45,25,6.5,30,Tur,Urea
Reddish Brown,40,45,25,6.5,30,Tur,Urea
Reddish Brown,30,50,30,7,35,Tur,Urea
Reddish Brown,35,50,30,7,35,Tur,Urea
Reddish Brown,40,50,30,7,35,Tur,Urea
Reddish Brown,30,55,20,6,25,Tur,Urea
Reddish Brown,35,55,20,6,25,Tur,Urea
Reddish Brown,40,55,20,6,25,Tur,Urea
Reddish Brown,30,60,25,6.5,30,Tur,Urea
Reddish Brown,35,60,25,6.5,30,Tur,Urea
Reddish Brown,40,60,25,6.5,30,Tur,Urea
Reddish Brown,30,40,30,7,35,Tur,MOP
Reddish Brown,35,40,30,7,35,Tur,MOP
Reddish Brown,40,40,30,7,35,Tur,MOP
Reddish Brown,30,45,20,6,25,Tur,MOP
Reddish Brown,35,45,20,6,25,Tur,MOP
Reddish Brown,40,45,20,6,25,Tur,MOP
Reddish Brown,30,50,25,6.5,30,Tur,MOP
Reddish Brown,35,50,25,6.5,30,Tur,MOP
Reddish Brown,40,50,25,6.5,30,Tur,MOP
Reddish Brown,30,55,30,7,35,Tur,MOP
Reddish Brown,35,55,30,7,35,Tur,MOP
Reddish Brown,40,55,30,7,35,Tur,MOP
Reddish Brown,30,60,20,6,25,Tur,MOP
Reddish Brown,35,60,20,6,25,Tur,MOP
Reddish Brown,40,60,20,6,25,Tur,MOP
Reddish Brown,30,40,25,6.5,30,Tur,SSP
Reddish Brown,35,40,25,6.5,30,Tur,SSP
Reddish Brown,40,40,25,6.5,30,Tur,SSP
Reddish Brown,30,45,30,7,35,Tur,SSP
Reddish Brown,35,45,30,7,35,Tur,SSP
Reddish Brown,40,45,30,7,35,Tur,SSP
Reddish Brown,30,50,20,6,25,Tur,SSP
Reddish Brown,35,50,20,6,25,Tur,SSP
Reddish Brown,40,50,20,6,25,Tur,SSP
Reddish Brown,30,55,25,6.5,30,Tur,SSP
Reddish Brown,35,55,25,6.5,30,Tur,SSP
Reddish Brown,40,55,25,6.5,30,Tur,SSP
Reddish Brown,30,60,30,7,35,Tur,SSP
Reddish Brown,35,60,30,7,35,Tur,SSP
Reddish Brown,40,60,30,7,35,Tur,SSP
Black,40,20,20,6.5,25,Moong,MOP
Black,45,20,20,6.5,25,Moong,MOP
Black,50,20,20,6.5,25,Moong,MOP
Black,40,25,25,7,30,Moong,MOP
Black,45,25,25,7,30,Moong,MOP
Black,50,25,25,7,30,Moong,MOP
Black,40,30,30,7.5,35,Moong,MOP
Black,45,30,30,7.5,35,Moong,MOP
Black,50,30,30,7.5,35,Moong,MOP
Black,40,20,25,6.5,25,Moong,Urea
Black,45,20,25,6.5,25,Moong,Urea
Black,50,20,25,6.5,25,Moong,Urea
Black,40,25,30,7,30,Moong,Urea
Black,45,25,30,7,30,Moong,Urea
Black,50,25,30,7,30,Moong,Urea
Black,40,30,20,7.5,35,Moong,Urea
Black,45,30,20,7.5,35,Moong,Urea
Black,50,30,20,7.5,35,Moong,Urea
Black,40,20,30,6.5,25,Moong,SSP
Black,45,20,30,6.5,25,Moong,SSP
Black,50,20,30,6.5,25,Moong,SSP
Black,40,25,20,7,30,Moong,SSP
Black,45,25,20,7,30,Moong,SSP
Black,50,25,20,7,30,Moong,SSP
Black,40,30,25,7.5,35,Moong,SSP
Black,45,30,25,7.5,35,Moong,SSP
Black,50,30,25,7.5,35,Moong,SSP
Black,100,50,50,5.5,35,Rice,Urea
Black,105,50,50,5.5,35,Rice,Urea
Black,110,50,50,5.5,35,Rice,Urea
Black,115,50,50,5.5,35,Rice,Urea
Black,120,50,50,5.5,35,Rice,Urea
Black,100,55,55,6,40,Rice,Urea
Black,105,55,55,6,40,Rice,Urea
Black,110,55,55,6,40,Rice,Urea
Black,115,55,55,6,40,Rice,Urea
Black,120,55,55,6,40,Rice,Urea
Black,100,60,60,6.5,35,Rice,Urea
Black,105,60,60,6.5,35,Rice,Urea
Black,110,60,60,6.5,35,Rice,Urea
Black,115,60,60,6.5,35,Rice,Urea
Black,120,60,60,6.5,35,Rice,Urea
Black,100,50,60,5.5,35,Rice,Urea
Black,105,50,60,5.5,35,Rice,Urea
Black,110,50,60,5.5,35,Rice,Urea
Black,115,50,60,5.5,35,Rice,Urea
Black,120,50,60,5.5,35,Rice,Urea
Black,100,55,50,6,40,Rice,Urea
Black,105,55,50,6,40,Rice,Urea
Black,110,55,50,6,40,Rice,Urea
Black,115,55,50,6,40,Rice,Urea
Black,120,55,50,6,40,Rice,Urea
Black,100,60,55,6.5,35,Rice,Urea
Black,105,60,55,6.5,35,Rice,Urea
Black,110,60,55,6.5,35,Rice,Urea
Black,115,60,55,6.5,35,Rice,Urea
Black,120,60,55,6.5,35,Rice,Urea
Black,50,30,35,6,25,Jowar,Urea
Black,55,30,35,6,25,Jowar,Urea
Black,60,30,35,6,25,Jowar,Urea
Black,65,30,35,6,25,Jowar,Urea
Black,70,30,35,6,25,Jowar,Urea
Black,50,35,40,6.5,30,Jowar,Urea
Black,55,35,40,6.5,30,Jowar,Urea
Black,60,35,40,6.5,30,Jowar,Urea
Black,65,35,40,6.5,30,Jowar,Urea
Black,70,35,40,6.5,30,Jowar,Urea
Black,50,40,30,7,35,Jowar,Urea
Black,55,40,30,7,35,Jowar,Urea
Black,60,40,30,7,35,Jowar,Urea
Black,65,40,30,7,35,Jowar,Urea
Black,70,40,30,7,35,Jowar,Urea
Black,50,30,40,6,25,Jowar,SSP
Black,55,30,40,6,25,Jowar,SSP
Black,60,30,40,6,25,Jowar,SSP
Black,65,30,40,6,25,Jowar,SSP
Black,70,30,40,6,25,Jowar,SSP
Black,50,35,30,6.5,30,Jowar,SSP
Black,55,35,30,6.5,30,Jowar,SSP
Black,60,35,30,6.5,30,Jowar,SSP
Black,65,35,30,6.5,30,Jowar,SSP
Black,70,35,30,6.5,30,Jowar,SSP
Black,50,40,35,7,35,Jowar,SSP
Black,55,40,35,7,35,Jowar,SSP
Black,60,40,35,7,35,Jowar,SSP
Black,65,40,35,7,35,Jowar,SSP
Black,70,40,35,7,35,Jowar,SSP
Dark Brown,20,30,15,6,20,Tur,Urea
Dark Brown,25,30,15,6,20,Tur,Urea
Dark Brown,30,30,15,6,20,Tur,Urea
Dark Brown,20,35,20,6.5,25,Tur,Urea
Dark Brown,25,35,20,6.5,25,Tur,Urea
Dark Brown,30,35,20,6.5,25,Tur,Urea
Dark Brown,20,40,15,7,30,Tur,Urea
Dark Brown,25,40,15,7,30,Tur,Urea
Dark Brown,30,40,15,7,30,Tur,Urea
Dark Brown,20,30,20,6,20,Tur,MOP
Dark Brown,25,30,20,6,20,Tur,MOP
Dark Brown,30,30,20,6,20,Tur,MOP
Dark Brown,20,35,15,6.5,25,Tur,MOP
Dark Brown,25,35,15,6.5,25,Tur,MOP
Dark Brown,30,35,15,6.5,25,Tur,MOP
Dark Brown,20,40,20,7,30,Tur,MOP
Dark Brown,25,40,20,7,30,Tur,MOP
Dark Brown,30,40,20,7,30,Tur,MOP
Reddish Brown,120,60,50,7.5,15,Wheat,19:19:19 NPK
Reddish Brown,100,50,45,6.5,20,Wheat,Urea
Reddish Brown,105,50,45,6.5,20,Wheat,Urea
Reddish Brown,110,50,45,6.5,20,Wheat,Urea
Reddish Brown,115,50,45,6.5,20,Wheat,Urea
Reddish Brown,120,50,45,6.5,20,Wheat,Urea
Reddish Brown,100,55,50,7,15,Wheat,Urea
Reddish Brown,105,55,50,7,15,Wheat,Urea
Reddish Brown,110,55,50,7,15,Wheat,Urea
Reddish Brown,115,55,50,7,15,Wheat,Urea
Reddish Brown,120,55,50,7,15,Wheat,Urea
Reddish Brown,100,60,40,7.5,20,Wheat,Urea
Reddish Brown,105,60,40,7.5,20,Wheat,Urea
Reddish Brown,110,60,40,7.5,20,Wheat,Urea
Reddish Brown,115,60,40,7.5,20,Wheat,Urea
Reddish Brown,120,60,40,7.5,20,Wheat,Urea
Red,20,30,20,5.5,25,Groundnut,Chilated Micronutrient
Red,25,30,20,5.5,25,Groundnut,Chilated Micronutrient
Red,30,30,20,5.5,25,Groundnut,Chilated Micronutrient
Red,20,35,25,6,30,Groundnut,Chilated Micronutrient
Red,25,35,25,6,30,Groundnut,Chilated Micronutrient
Red,30,35,25,6,30,Groundnut,Chilated Micronutrient
Red,20,40,30,6.5,35,Groundnut,Chilated Micronutrient
Red,25,40,30,6.5,35,Groundnut,Chilated Micronutrient
Red,30,40,30,6.5,35,Groundnut,Chilated Micronutrient
Red,20,30,25,5.5,25,Groundnut,SSP
Red,25,30,25,5.5,25,Groundnut,SSP
Red,30,30,25,5.5,25,Groundnut,SSP
Red,20,35,30,6,30,Groundnut,SSP
Red,25,35,30,6,30,Groundnut,SSP
Red,30,35,30,6,30,Groundnut,SSP
Red,20,40,20,6.5,35,Groundnut,SSP
Red,25,40,20,6.5,35,Groundnut,SSP
Red,30,40,20,6.5,35,Groundnut,SSP
Red,20,30,30,5.5,25,Groundnut,Chilated Micronutrient
Red,25,30,30,5.5,25,Groundnut,Chilated Micronutrient
Red,30,30,30,5.5,25,Groundnut,Chilated Micronutrient
Red,20,35,20,6,30,Groundnut,Chilated Micronutrient
Red,25,35,20,6,30,Groundnut,Chilated Micronutrient
Red,30,35,20,6,30,Groundnut,Chilated Micronutrient
Red,20,40,25,6.5,35,Groundnut,Chilated Micronutrient
Red,25,40,25,6.5,35,Groundnut,Chilated Micronutrient
Red,30,40,25,6.5,35,Groundnut,Chilated Micronutrient
Black,30,30,20,6,25,Urad,Urea
Black,35,30,20,6,25,Urad,Urea
Black,40,30,20,6,25,Urad,Urea
Black,30,35,25,6.5,30,Urad,Urea
Black,35,35,25,6.5,30,Urad,Urea
Black,40,35,25,6.5,30,Urad,Urea
Black,30,40,30,7,35,Urad,Urea
Black,35,40,30,7,35,Urad,Urea
Black,40,40,30,7,35,Urad,Urea
Black,30,30,25,6,25,Urad,SSP
Black,35,30,25,6,25,Urad,SSP
Black,40,30,25,6,25,Urad,SSP
Black,30,35,30,6.5,30,Urad,SSP
Black,35,35,30,6.5,30,Urad,SSP
Black,40,35,30,6.5,30,Urad,SSP
Black,30,40,20,7,35,Urad,SSP
Black,35,40,20,7,35,Urad,SSP
Black,40,40,20,7,35,Urad,SSP
Black,30,30,30,6,25,Urad,DAP
Black,35,30,30,6,25,Urad,DAP
Black,40,30,30,6,25,Urad,DAP
